Cycle,Year,Medical School Name,Short Name,Cost Type,Ownership Type,Residence Status,Health Insurance Required ,Health Insurance Waived,Reported Cost
1995-96,1995,Oregon Health & Science University School of Medicine,Oregon,Fees,Public,Resident,,,1524.0
1995-96,1995,Oregon Health & Science University School of Medicine,Oregon,Tuition,Public,Nonresident,,,28338.0
1995-96,1995,Oregon Health & Science University School of Medicine,Oregon,Tuition,Public,Resident,,,13446.0
1995-96,1995,Oregon Health & Science University School of Medicine,Oregon,Tuition and Fees,Public,Nonresident,,,29862.0
1995-96,1995,Oregon Health & Science University School of Medicine,Oregon,Tuition and Fees,Public,Resident,,,14970.0
1995-96,1995,Pennsylvania State University College of Medicine,Penn State,Fees,Private,Nonresident,,,1048.0
1995-96,1995,Pennsylvania State University College of Medicine,Penn State,Fees,Private,Resident,,,1048.0
1995-96,1995,Pennsylvania State University College of Medicine,Penn State,Tuition,Private,Nonresident,,,22642.0
1995-96,1995,Pennsylvania State University College of Medicine,Penn State,Tuition,Private,Resident,,,15724.0
1995-96,1995,Pennsylvania State University College of Medicine,Penn State,Tuition and Fees,Private,Nonresident,,,23690.0
1995-96,1995,Pennsylvania State University College of Medicine,Penn State,Tuition and Fees,Private,Resident,,,16772.0
1995-96,1995,Perelman School of Medicine at the University of Pennsylvania,Pennsylvania-Perelman,Fees,Private,Nonresident,,,1283.0
1995-96,1995,Perelman School of Medicine at the University of Pennsylvania,Pennsylvania-Perelman,Fees,Private,Resident,,,1283.0
1995-96,1995,Perelman School of Medicine at the University of Pennsylvania,Pennsylvania-Perelman,Tuition,Private,Nonresident,,,24530.0
1995-96,1995,Perelman School of Medicine at the University of Pennsylvania,Pennsylvania-Perelman,Tuition,Private,Resident,,,24530.0
1995-96,1995,Perelman School of Medicine at the University of Pennsylvania,Pennsylvania-Perelman,Tuition and Fees,Private,Nonresident,,,25813.0
1995-96,1995,Perelman School of Medicine at the University of Pennsylvania,Pennsylvania-Perelman,Tuition and Fees,Private,Resident,,,25813.0
1995-96,1995,Ponce Health Sciences University School of Medicine,Ponce,Fees,Private,Nonresident,,,1813.0
1995-96,1995,Ponce Health Sciences University School of Medicine,Ponce,Fees,Private,Resident,,,1813.0
1995-96,1995,Ponce Health Sciences University School of Medicine,Ponce,Tuition,Private,Nonresident,,,23504.0
1995-96,1995,Ponce Health Sciences University School of Medicine,Ponce,Tuition,Private,Resident,,,15673.0
1995-96,1995,Ponce Health Sciences University School of Medicine,Ponce,Tuition and Fees,Private,Nonresident,,,25317.0
1995-96,1995,Ponce Health Sciences University School of Medicine,Ponce,Tuition and Fees,Private,Resident,,,17486.0
1995-96,1995,Renaissance School of Medicine at Stony Brook University,Renaissance Stony Brook,Fees,Public,Nonresident,,,130.0
1995-96,1995,Renaissance School of Medicine at Stony Brook University,Renaissance Stony Brook,Fees,Public,Resident,,,130.0
1995-96,1995,Renaissance School of Medicine at Stony Brook University,Renaissance Stony Brook,Tuition,Public,Nonresident,,,21940.0
1995-96,1995,Renaissance School of Medicine at Stony Brook University,Renaissance Stony Brook,Tuition,Public,Resident,,,10840.0
1995-96,1995,Renaissance School of Medicine at Stony Brook University,Renaissance Stony Brook,Tuition and Fees,Public,Nonresident,,,22070.0
1995-96,1995,Renaissance School of Medicine at Stony Brook University,Renaissance Stony Brook,Tuition and Fees,Public,Resident,,,10970.0
1995-96,1995,"Robert Larner, M.D., College of Medicine at the University of Vermont",Vermont-Larner,Fees,Public,Nonresident,,,598.0
1995-96,1995,"Robert Larner, M.D., College of Medicine at the University of Vermont",Vermont-Larner,Fees,Public,Resident,,,598.0
1995-96,1995,"Robert Larner, M.D., College of Medicine at the University of Vermont",Vermont-Larner,Tuition,Public,Nonresident,,,26650.0
1995-96,1995,"Robert Larner, M.D., College of Medicine at the University of Vermont",Vermont-Larner,Tuition,Public,Resident,,,14150.0
1995-96,1995,"Robert Larner, M.D., College of Medicine at the University of Vermont",Vermont-Larner,Tuition and Fees,Public,Nonresident,,,27248.0
1995-96,1995,"Robert Larner, M.D., College of Medicine at the University of Vermont",Vermont-Larner,Tuition and Fees,Public,Resident,,,14748.0
1995-96,1995,Rush Medical College of Rush University Medical Center,Rush,Fees,Private,Nonresident,,,1260.0
1995-96,1995,Rush Medical College of Rush University Medical Center,Rush,Fees,Private,Resident,,,1260.0
1995-96,1995,Rush Medical College of Rush University Medical Center,Rush,Tuition,Private,Nonresident,,,22944.0
1995-96,1995,Rush Medical College of Rush University Medical Center,Rush,Tuition,Private,Resident,,,22944.0
1995-96,1995,Rush Medical College of Rush University Medical Center,Rush,Tuition and Fees,Private,Nonresident,,,24204.0
1995-96,1995,Rush Medical College of Rush University Medical Center,Rush,Tuition and Fees,Private,Resident,,,24204.0
1995-96,1995,Rutgers New Jersey Medical School,Rutgers New Jersey,Fees,Public,Nonresident,,,885.0
1995-96,1995,Rutgers New Jersey Medical School,Rutgers New Jersey,Fees,Public,Resident,,,885.0
1995-96,1995,Rutgers New Jersey Medical School,Rutgers New Jersey,Tuition,Public,Nonresident,,,17445.0
1995-96,1995,Rutgers New Jersey Medical School,Rutgers New Jersey,Tuition,Public,Resident,,,13295.0
1995-96,1995,Rutgers New Jersey Medical School,Rutgers New Jersey,Tuition and Fees,Public,Nonresident,,,18330.0
1995-96,1995,Rutgers New Jersey Medical School,Rutgers New Jersey,Tuition and Fees,Public,Resident,,,14180.0
1995-96,1995,"Rutgers, Robert Wood Johnson Medical School",Rutgers-RW Johnson,Fees,Public,Nonresident,,,950.0
1995-96,1995,"Rutgers, Robert Wood Johnson Medical School",Rutgers-RW Johnson,Fees,Public,Resident,,,950.0
1995-96,1995,"Rutgers, Robert Wood Johnson Medical School",Rutgers-RW Johnson,Tuition,Public,Nonresident,,,17445.0
1995-96,1995,"Rutgers, Robert Wood Johnson Medical School",Rutgers-RW Johnson,Tuition,Public,Resident,,,13295.0
1995-96,1995,"Rutgers, Robert Wood Johnson Medical School",Rutgers-RW Johnson,Tuition and Fees,Public,Nonresident,,,18395.0
1995-96,1995,"Rutgers, Robert Wood Johnson Medical School",Rutgers-RW Johnson,Tuition and Fees,Public,Resident,,,14245.0
1995-96,1995,Saint Louis University School of Medicine,Saint Louis,Fees,Private,Nonresident,,,1024.0
1995-96,1995,Saint Louis University School of Medicine,Saint Louis,Fees,Private,Resident,,,1024.0
1995-96,1995,Saint Louis University School of Medicine,Saint Louis,Tuition,Private,Nonresident,,,24200.0
1995-96,1995,Saint Louis University School of Medicine,Saint Louis,Tuition,Private,Resident,,,24200.0
1995-96,1995,Saint Louis University School of Medicine,Saint Louis,Tuition and Fees,Private,Nonresident,,,25224.0
1995-96,1995,Saint Louis University School of Medicine,Saint Louis,Tuition and Fees,Private,Resident,,,25224.0
1995-96,1995,Sidney Kimmel Medical College at Thomas Jefferson University,Jefferson-Kimmel,Fees,Private,Nonresident,,,0.0
1995-96,1995,Sidney Kimmel Medical College at Thomas Jefferson University,Jefferson-Kimmel,Fees,Private,Resident,,,0.0
1995-96,1995,Sidney Kimmel Medical College at Thomas Jefferson University,Jefferson-Kimmel,Tuition,Private,Nonresident,,,24500.0
1995-96,1995,Sidney Kimmel Medical College at Thomas Jefferson University,Jefferson-Kimmel,Tuition,Private,Resident,,,24500.0
1995-96,1995,Sidney Kimmel Medical College at Thomas Jefferson University,Jefferson-Kimmel,Tuition and Fees,Private,Nonresident,,,24500.0
1995-96,1995,Sidney Kimmel Medical College at Thomas Jefferson University,Jefferson-Kimmel,Tuition and Fees,Private,Resident,,,24500.0
1995-96,1995,Southern Illinois University School of Medicine,Southern Illinois,Fees,Public,Nonresident,,,1260.0
1995-96,1995,Southern Illinois University School of Medicine,Southern Illinois,Fees,Public,Resident,,,1260.0
1995-96,1995,Southern Illinois University School of Medicine,Southern Illinois,Tuition,Public,Nonresident,,,30105.0
1995-96,1995,Southern Illinois University School of Medicine,Southern Illinois,Tuition,Public,Resident,,,10035.0
1995-96,1995,Southern Illinois University School of Medicine,Southern Illinois,Tuition and Fees,Public,Nonresident,,,31365.0
1995-96,1995,Southern Illinois University School of Medicine,Southern Illinois,Tuition and Fees,Public,Resident,,,11295.0
1995-96,1995,Stanford University School of Medicine,Stanford,Fees,Private,Nonresident,,,607.0
1995-96,1995,Stanford University School of Medicine,Stanford,Fees,Private,Resident,,,607.0
1995-96,1995,Stanford University School of Medicine,Stanford,Tuition,Private,Nonresident,,,24375.0
1995-96,1995,Stanford University School of Medicine,Stanford,Tuition,Private,Resident,,,24375.0
1995-96,1995,Stanford University School of Medicine,Stanford,Tuition and Fees,Private,Nonresident,,,24982.0
1995-96,1995,Stanford University School of Medicine,Stanford,Tuition and Fees,Private,Resident,,,24982.0
1995-96,1995,State University of New York Downstate Medical Center College of Medicine,SUNY Downstate,Fees,Public,Nonresident,,,220.0
1995-96,1995,State University of New York Downstate Medical Center College of Medicine,SUNY Downstate,Fees,Public,Resident,,,220.0
1995-96,1995,State University of New York Downstate Medical Center College of Medicine,SUNY Downstate,Tuition,Public,Nonresident,,,21940.0
1995-96,1995,State University of New York Downstate Medical Center College of Medicine,SUNY Downstate,Tuition,Public,Resident,,,10840.0
1995-96,1995,State University of New York Downstate Medical Center College of Medicine,SUNY Downstate,Tuition and Fees,Public,Nonresident,,,22160.0
1995-96,1995,State University of New York Downstate Medical Center College of Medicine,SUNY Downstate,Tuition and Fees,Public,Resident,,,11060.0
1995-96,1995,State University of New York Upstate Medical University,SUNY Upstate,Fees,Public,Nonresident,,,215.0
1995-96,1995,State University of New York Upstate Medical University,SUNY Upstate,Fees,Public,Resident,,,215.0
1995-96,1995,State University of New York Upstate Medical University,SUNY Upstate,Tuition,Public,Nonresident,,,21940.0
1995-96,1995,State University of New York Upstate Medical University,SUNY Upstate,Tuition,Public,Resident,,,10840.0
1995-96,1995,State University of New York Upstate Medical University,SUNY Upstate,Tuition and Fees,Public,Nonresident,,,22155.0
1995-96,1995,State University of New York Upstate Medical University,SUNY Upstate,Tuition and Fees,Public,Resident,,,11055.0
1995-96,1995,Texas A&M Health Science Center College of Medicine,Texas A & M,Fees,Public,Nonresident,,,1382.0
1995-96,1995,Texas A&M Health Science Center College of Medicine,Texas A & M,Fees,Public,Resident,,,1382.0
1995-96,1995,Texas A&M Health Science Center College of Medicine,Texas A & M,Tuition,Public,Nonresident,,,19650.0
1995-96,1995,Texas A&M Health Science Center College of Medicine,Texas A & M,Tuition,Public,Resident,,,6550.0
1995-96,1995,Texas A&M Health Science Center College of Medicine,Texas A & M,Tuition and Fees,Public,Nonresident,,,21032.0
1995-96,1995,Texas A&M Health Science Center College of Medicine,Texas A & M,Tuition and Fees,Public,Resident,,,7932.0
1995-96,1995,Texas Tech University Health Sciences Center School of Medicine,Texas Tech,Fees,Public,Nonresident,,,1101.0
1995-96,1995,Texas Tech University Health Sciences Center School of Medicine,Texas Tech,Fees,Public,Resident,,,110.0
1995-96,1995,Texas Tech University Health Sciences Center School of Medicine,Texas Tech,Tuition,Public,Nonresident,,,19650.0
1995-96,1995,Texas Tech University Health Sciences Center School of Medicine,Texas Tech,Tuition,Public,Resident,,,6550.0
1995-96,1995,Texas Tech University Health Sciences Center School of Medicine,Texas Tech,Tuition and Fees,Public,Nonresident,,,20751.0
1995-96,1995,Texas Tech University Health Sciences Center School of Medicine,Texas Tech,Tuition and Fees,Public,Resident,,,7651.0
1995-96,1995,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,UT San Antonio-Long,Fees,Public,Nonresident,,,371.0
1995-96,1995,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,UT San Antonio-Long,Fees,Public,Resident,,,371.0
1995-96,1995,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,UT San Antonio-Long,Tuition,Public,Nonresident,,,19650.0
1995-96,1995,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,UT San Antonio-Long,Tuition,Public,Resident,,,6550.0
1995-96,1995,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,UT San Antonio-Long,Tuition and Fees,Public,Nonresident,,,20021.0
1995-96,1995,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,UT San Antonio-Long,Tuition and Fees,Public,Resident,,,6921.0
1995-96,1995,The University of Toledo College of Medicine and Life Sciences,Toledo,Fees,Public,Nonresident,,,553.0
1995-96,1995,The University of Toledo College of Medicine and Life Sciences,Toledo,Fees,Public,Resident,,,553.0
1995-96,1995,The University of Toledo College of Medicine and Life Sciences,Toledo,Tuition,Public,Nonresident,,,12963.0
1995-96,1995,The University of Toledo College of Medicine and Life Sciences,Toledo,Tuition,Public,Resident,,,9534.0
1995-96,1995,The University of Toledo College of Medicine and Life Sciences,Toledo,Tuition and Fees,Public,Nonresident,,,13516.0
1995-96,1995,The University of Toledo College of Medicine and Life Sciences,Toledo,Tuition and Fees,Public,Resident,,,10087.0
1995-96,1995,The Warren Alpert Medical School of Brown University,Brown-Alpert,Fees,Private,Nonresident,,,1113.0
1995-96,1995,The Warren Alpert Medical School of Brown University,Brown-Alpert,Fees,Private,Resident,,,1113.0
1995-96,1995,The Warren Alpert Medical School of Brown University,Brown-Alpert,Tuition,Private,Nonresident,,,23840.0
1995-96,1995,The Warren Alpert Medical School of Brown University,Brown-Alpert,Tuition,Private,Resident,,,23840.0
1995-96,1995,The Warren Alpert Medical School of Brown University,Brown-Alpert,Tuition and Fees,Private,Nonresident,,,24953.0
1995-96,1995,The Warren Alpert Medical School of Brown University,Brown-Alpert,Tuition and Fees,Private,Resident,,,24953.0
1995-96,1995,Tufts University School of Medicine,Tufts,Fees,Private,Nonresident,,,275.0
1995-96,1995,Tufts University School of Medicine,Tufts,Fees,Private,Resident,,,275.0
1995-96,1995,Tufts University School of Medicine,Tufts,Tuition,Private,Nonresident,,,28800.0
1995-96,1995,Tufts University School of Medicine,Tufts,Tuition,Private,Resident,,,28800.0
1995-96,1995,Tufts University School of Medicine,Tufts,Tuition and Fees,Private,Nonresident,,,29075.0
1995-96,1995,Tufts University School of Medicine,Tufts,Tuition and Fees,Private,Resident,,,29075.0
1995-96,1995,Tulane University School of Medicine,Tulane,Fees,Private,Nonresident,,,1341.0
1995-96,1995,Tulane University School of Medicine,Tulane,Fees,Private,Resident,,,134.0
1995-96,1995,Tulane University School of Medicine,Tulane,Tuition,Private,Nonresident,,,25791.0
1995-96,1995,Tulane University School of Medicine,Tulane,Tuition,Private,Resident,,,25791.0
1995-96,1995,Tulane University School of Medicine,Tulane,Tuition and Fees,Private,Nonresident,,,27132.0
1995-96,1995,Tulane University School of Medicine,Tulane,Tuition and Fees,Private,Resident,,,27132.0
1995-96,1995,USF Health Morsani College of Medicine,USF-Morsani,Fees,Public,Nonresident,,,0.0
1995-96,1995,USF Health Morsani College of Medicine,USF-Morsani,Fees,Public,Resident,,,0.0
1995-96,1995,USF Health Morsani College of Medicine,USF-Morsani,Tuition,Public,Nonresident,,,21261.0
