cycle_year,state,school,applications,in state applicants,out of state applicants,women applicants,men applicants,matriculants,in state matriculants,out of state matriculants,women matriculants,men matriculants
2019,FL,Nova Southeastern-Patel,5120.0,37.4,62.6,51.3,48.7,51.0,58.8,41.2,33.3,66.7
2019,FL,UCF,5120.0,47.1,52.9,50.5,49.4,120.0,67.5,32.5,50.8,49.2
2019,FL,USF-Morsani,5574.0,43.7,56.3,49.0,50.9,182.0,64.3,35.7,49.5,50.5
2019,GA,Emory,10382.0,7.7,92.3,52.5,47.5,138.0,29.7,70.3,52.9,47.1
2019,GA,MC Georgia Augusta,3100.0,40.4,59.6,52.6,47.3,230.0,97.0,3.0,53.5,46.1
2019,GA,Mercer,1122.0,100.0,0.0,54.5,45.4,120.0,100.0,0.0,50.0,50.0
2019,GA,Morehouse,7316.0,11.2,88.8,59.6,40.3,100.0,55.0,45.0,56.0,44.0
2019,HI,Hawaii-Burns,1980.0,12.6,87.4,51.7,48.1,77.0,84.4,15.6,50.6,49.4
2019,IA,Iowa-Carver,3878.0,8.9,91.1,44.7,55.3,152.0,64.5,35.5,50.0,50.0
2019,IL,Carle Illinois,2350.0,24.0,76.0,48.5,51.4,32.0,12.5,87.5,34.4,65.6
2019,IL,Chicago Med Franklin,15415.0,10.1,89.9,53.5,46.5,189.0,52.4,47.6,50.8,49.2
2019,IL,Chicago-Pritzker,5683.0,11.9,88.1,50.6,49.3,90.0,21.1,78.9,44.4,55.6
2019,IL,Illinois,5722.0,31.9,68.1,52.6,47.4,291.0,79.4,20.6,50.2,49.8
2019,IL,Loyola-Stritch,14905.0,11.4,88.6,53.1,46.9,170.0,34.1,65.9,62.4,37.6
2019,IL,Northwestern-Feinberg,6878.0,12.3,87.7,49.9,50.1,159.0,32.1,67.9,52.2,47.8
2019,IL,Rush,11297.0,13.3,86.7,53.5,46.5,144.0,22.9,77.1,47.9,52.1
2019,IL,Southern Illinois,1196.0,94.6,5.4,51.6,48.4,72.0,100.0,0.0,55.6,44.4
2019,IN,Indiana,6683.0,10.6,89.4,46.0,54.0,365.0,78.1,21.9,49.0,51.0
2019,KS,Kansas,3207.0,15.6,84.4,50.0,50.0,211.0,86.7,13.3,48.3,51.7
2019,KY,Kentucky,2394.0,23.4,76.6,46.4,53.6,203.0,89.2,10.8,49.3,50.7
2019,KY,Louisville,3848.0,14.0,86.0,47.8,52.2,162.0,73.5,26.5,45.7,54.3
2019,LA,LSU New Orleans,3827.0,18.9,81.1,52.7,47.3,198.0,91.9,8.1,53.5,46.5
2019,LA,LSU Shreveport,2866.0,23.9,76.1,52.9,47.0,150.0,90.0,10.0,50.0,50.0
2019,LA,Tulane,12982.0,3.5,96.5,53.1,46.8,190.0,19.5,80.5,48.4,51.6
2019,MA,Boston,9151.0,9.2,90.8,52.7,47.2,160.0,23.8,76.3,48.1,51.9
2019,MA,Harvard,7613.0,7.6,92.4,48.8,51.1,165.0,11.5,88.5,55.8,44.2
2019,MA,Massachusetts,4094.0,25.5,74.5,54.6,45.2,162.0,69.8,30.2,58.0,42.0
2019,MA,Tufts,12764.0,7.9,92.1,53.0,46.9,200.0,21.0,79.0,52.0,48.0
2019,MD,Johns Hopkins,6016.0,6.1,93.9,48.6,51.3,120.0,12.5,87.5,58.3,41.7
2019,MD,Maryland,5185.0,17.8,82.2,50.7,49.3,148.0,62.2,37.8,60.1,39.9
2019,MD,Uniformed Services-Hebert,3096.0,6.2,93.8,42.4,57.4,175.0,8.6,91.4,50.3,49.7
2019,MI,Central Michigan,7360.0,18.4,81.6,51.9,48.1,103.0,82.5,17.5,48.5,51.5
2019,MI,Michigan,7896.0,15.7,84.3,48.6,51.3,177.0,41.2,58.8,60.5,39.5
2019,MI,Michigan State,7994.0,20.3,79.7,51.5,48.5,190.0,74.2,25.8,55.3,44.7
2019,MI,Oakland Beaumont,7550.0,19.5,80.5,50.3,49.7,125.0,53.6,46.4,47.2,52.8
2019,MI,Wayne State,9993.0,17.2,82.8,49.7,50.2,292.0,61.6,38.4,50.0,50.0
2019,MI,Western Michigan-Stryker,4143.0,27.5,72.5,46.8,53.1,84.0,34.5,65.5,48.8,51.2
2019,MN,Mayo,7265.0,6.3,93.7,46.2,53.7,102.0,5.9,94.1,51.0,49.0
2019,MN,Minnesota,5561.0,16.7,83.3,49.6,50.3,240.0,85.4,14.6,54.2,45.8
2019,MO,Missouri Columbia,3390.0,17.6,82.4,52.0,48.0,112.0,85.7,14.3,52.7,47.3
2019,MO,Missouri Kansas City,1303.0,20.1,79.9,48.7,51.3,115.0,64.3,35.7,59.1,40.9
2019,MO,Saint Louis,6834.0,6.7,93.3,47.6,52.4,180.0,18.9,81.1,48.3,51.7
2019,MO,Washington U St Louis,4766.0,4.3,95.7,47.9,52.1,101.0,11.9,88.1,48.5,51.5
2019,MS,Mississippi,428.0,99.8,0.2,47.7,52.3,165.0,100.0,0.0,48.5,51.5
2019,NC,Duke,6951.0,7.8,92.2,49.9,50.0,121.0,17.4,82.6,69.4,30.6
2019,NC,East Carolina-Brody,1075.0,99.3,0.7,54.2,45.8,86.0,100.0,0.0,51.2,48.8
2019,NC,North Carolina,7383.0,15.0,85.0,52.4,47.6,190.0,87.4,12.6,58.9,41.1
2019,NC,Wake Forest,10703.0,8.7,91.3,50.1,49.8,145.0,31.0,69.0,51.0,49.0
2019,ND,North Dakota,1718.0,8.8,91.2,47.2,52.7,77.0,61.0,39.0,41.6,58.4
2019,NE,Creighton,6375.0,2.5,97.5,45.3,54.6,166.0,6.6,93.4,50.6,49.4
2019,NE,Nebraska,1590.0,18.6,81.4,45.7,54.3,132.0,86.4,13.6,49.2,50.8
2019,NH,Dartmouth-Geisel,8399.0,1.1,98.9,49.1,50.9,92.0,5.4,94.6,60.9,39.1
2019,NJ,Cooper Rowan,6826.0,18.3,81.7,54.3,45.7,111.0,74.8,25.2,54.1,45.9
2019,NJ,Rutgers New Jersey,5112.0,29.5,70.5,53.6,46.3,178.0,80.9,19.1,49.4,50.6
2019,NJ,Rutgers-RW Johnson,5689.0,26.4,73.6,54.7,45.3,165.0,76.4,23.6,49.1,50.9
2019,NJ,Hackensack Meridian,4654.0,24.6,75.4,50.8,49.2,91.0,63.7,36.3,49.5,50.5
2019,NM,New Mexico,1862.0,13.1,86.9,50.8,49.1,103.0,98.1,1.9,56.3,43.7
2019,NV,Nevada Las Vegas,1942.0,14.4,85.6,45.9,54.0,60.0,88.3,11.7,48.3,51.7
2019,NV,Nevada Reno,1484.0,18.9,81.1,46.4,53.4,68.0,89.7,10.3,48.5,51.5
2019,NY,Albany,10247.0,18.2,81.8,51.3,48.7,139.0,28.1,71.9,49.6,50.4
2019,NY,Buffalo-Jacobs,3823.0,51.1,48.9,50.2,49.7,180.0,82.8,17.2,56.1,43.9
2019,NY,CUNY,75.0,100.0,0.0,66.7,33.3,75.0,100.0,0.0,66.7,33.3
2019,NY,Columbia-Vagelos,7855.0,16.3,83.7,51.3,48.6,138.0,16.7,83.3,50.7,49.3
2019,NY,Cornell-Weill,6385.0,19.5,80.5,50.4,49.5,106.0,26.4,73.6,52.8,47.2
2019,NY,Einstein,8088.0,20.3,79.7,49.6,50.3,183.0,47.0,53.0,54.1,45.9
2019,NY,Mount Sinai-Icahn,6592.0,21.2,78.8,51.9,48.0,140.0,31.4,68.6,52.1,47.9
2019,NY,NYU Long Island,2390.0,24.5,75.5,57.7,42.1,24.0,58.3,41.7,62.5,37.5
2019,NY,New York Medical,12714.0,17.1,82.9,52.2,47.8,215.0,51.2,48.8,55.8,44.2
2019,NY,NYU-Grossman,8937.0,15.9,84.1,53.5,46.4,103.0,21.4,78.6,55.3,44.7
2019,NY,Renaissance Stony Brook,5241.0,41.4,58.6,51.6,48.3,136.0,79.4,20.6,52.9,46.3
2019,NY,Rochester,5803.0,22.4,77.6,48.0,51.9,102.0,27.5,72.5,48.0,52.0
2019,NY,SUNY Downstate,5761.0,42.0,58.0,53.0,46.9,200.0,89.5,10.5,50.5,49.5
2019,NY,SUNY Upstate,4482.0,47.5,52.5,52.9,47.0,169.0,79.3,20.7,55.6,44.4
2019,NY,Zucker Hofstra Northwell,5316.0,30.3,69.7,49.4,50.6,99.0,54.5,45.5,45.5,54.5
2019,OH,Case Western Reserve,7556.0,10.9,89.1,47.6,52.3,214.0,19.6,80.4,51.9,47.7
2019,OH,Cincinnati,4734.0,25.9,74.1,46.3,53.7,185.0,52.4,47.6,49.7,50.3
2019,OH,Northeast Ohio,4069.0,26.1,73.9,51.3,48.6,151.0,83.4,16.6,54.3,45.7
2019,OH,Ohio State,7725.0,16.8,83.2,46.1,53.9,209.0,53.6,46.4,54.5,45.5
2019,OH,Toledo,5411.0,23.6,76.4,47.9,52.1,175.0,76.0,24.0,50.3,49.7
2019,OH,Wright State-Boonshoft,6119.0,20.7,79.3,51.7,48.3,119.0,60.5,39.5,63.9,36.1
2019,OK,Oklahoma,2662.0,15.8,84.2,48.8,51.1,165.0,93.3,6.7,45.5,54.5
2019,OR,Oregon,6209.0,8.7,91.3,53.0,46.8,160.0,73.1,26.9,60.6,39.4
2019,PA,Drexel,14067.0,8.3,91.7,52.4,47.5,254.0,30.7,69.3,53.1,46.5
2019,PA,Geisinger Commonwealth,5781.0,16.1,83.9,53.0,47.0,115.0,71.3,28.7,52.2,47.8
2019,PA,Jefferson-Kimmel,9443.0,11.3,88.7,50.1,49.8,270.0,32.2,67.8,49.6,50.0
2019,PA,Penn State,11827.0,9.9,90.1,51.0,49.0,152.0,36.8,63.2,60.5,39.5
2019,PA,Pennsylvania-Perelman,6578.0,9.2,90.8,49.6,50.3,150.0,20.7,79.3,54.0,46.0
2019,PA,Pittsburgh,7013.0,11.8,88.2,48.2,51.8,147.0,35.4,64.6,51.0,49.0
2019,PA,Temple-Katz,11509.0,10.3,89.7,51.8,48.2,195.0,46.2,53.8,53.3,46.7
2019,PR,Caribe,1170.0,43.4,56.6,54.0,46.0,75.0,89.3,10.7,53.3,46.7
2019,PR,Ponce,1525.0,35.0,65.0,55.2,44.8,100.0,79.0,21.0,52.0,48.0
2019,PR,Puerto Rico,771.0,52.7,47.3,52.4,47.5,109.0,94.5,5.5,48.6,51.4
2019,PR,San Juan Bautista,1343.0,34.8,65.2,54.4,45.6,62.0,69.4,30.6,56.5,43.5
2019,RI,Brown-Alpert,7770.0,1.2,98.8,53.6,46.4,144.0,11.1,88.9,52.8,47.2
2019,SC,MU South Carolina,4088.0,15.2,84.8,53.4,46.6,171.0,87.7,12.3,45.6,54.4
2019,SC,South Carolina Columbia,3006.0,17.2,82.8,53.3,46.6,97.0,76.3,23.7,41.2,58.8
2019,SC,South Carolina Greenville,3582.0,15.5,84.5,54.0,46.0,105.0,66.7,33.3,55.2,44.8
2019,SD,South Dakota-Sanford,836.0,18.4,81.6,47.6,52.4,70.0,82.9,17.1,45.7,54.3
2019,TN,East Tennessee-Quillen,2386.0,26.8,73.2,48.7,51.3,72.0,90.3,9.7,55.6,44.4
2019,TN,Meharry,7381.0,4.1,95.9,59.8,40.2,114.0,19.3,80.7,55.3,44.7
2019,TN,Tennessee,2207.0,33.3,66.7,48.1,51.8,170.0,89.4,10.6,44.1,55.9
2019,TN,Vanderbilt,5982.0,5.1,94.9,50.0,49.9,97.0,13.4,86.6,51.5,48.5
2019,TX,Baylor,6688.0,27.5,72.5,51.3,48.7,186.0,79.6,20.4,57.5,42.5
2019,TX,TCU UNTHSC,1393.0,54.6,45.4,51.5,48.5,60.0,51.7,48.3,60.0,40.0
2019,TX,Texas A & M,5151.0,78.9,21.1,50.8,49.2,120.0,94.2,5.8,45.8,54.2
2019,TX,Texas Tech,4882.0,80.7,19.3,51.0,49.0,180.0,89.4,10.6,52.8,47.2
2019,TX,Texas Tech-Foster,4424.0,82.5,17.5,50.9,49.1,104.0,89.4,10.6,50.0,50.0
2019,TX,UT Austin-Dell,5078.0,77.9,22.1,50.7,49.3,50.0,94.0,6.0,58.0,42.0
2019,TX,UT Houston-McGovern,5451.0,76.5,23.5,50.8,49.2,240.0,93.3,6.7,59.2,40.8
2019,TX,UT Medical Branch,5220.0,79.3,20.7,51.2,48.8,230.0,97.0,3.0,50.9,49.1
2019,TX,UT Rio Grande Valley,4368.0,81.9,18.1,50.2,49.8,55.0,96.4,3.6,56.4,43.6
2019,TX,UT San Antonio-Long,5299.0,78.0,22.0,51.1,48.8,211.0,86.3,13.7,45.5,54.5
2019,TX,UT Southwestern,5401.0,75.0,25.0,50.4,49.6,220.0,86.4,13.6,49.5,50.5
2019,UT,Utah,3850.0,14.9,85.1,46.8,53.1,125.0,79.2,20.8,39.2,60.0
2019,VA,Eastern Virginia,6389.0,16.8,83.2,49.2,50.8,151.0,51.7,48.3,45.7,54.3
2019,VA,Virginia,4790.0,17.1,82.9,48.4,51.6,156.0,43.6,56.4,51.9,48.1
2019,VA,Virginia Commonwealth,7998.0,14.0,86.0,50.2,49.8,184.0,56.0,44.0,52.7,47.3
2019,VA,Virginia Tech Carilion,4483.0,16.6,83.4,50.0,50.0,43.0,20.9,79.1,60.5,39.5
2019,VT,Vermont-Larner,6759.0,1.5,98.5,49.7,50.3,122.0,27.0,73.0,54.9,45.1
2019,WA,U Washington,8190.0,12.6,87.4,53.3,46.6,270.0,51.9,48.1,61.5,38.5
2019,WA,Washington State-Floyd,1554.0,56.9,43.1,52.6,47.4,80.0,93.8,6.3,53.8,46.3
2019,WI,MC Wisconsin,7936.0,9.3,90.7,48.1,51.9,252.0,54.8,45.2,53.2,46.8
2019,WI,Wisconsin,4815.0,14.2,85.8,48.4,51.6,179.0,66.5,33.5,53.6,46.4
2019,WV,Marshall-Edwards,2205.0,8.4,91.6,51.4,48.6,80.0,78.8,21.3,43.8,56.3
2019,WV,West Virginia,5559.0,3.8,96.2,47.2,52.7,112.0,59.8,40.2,50.0,50.0
2020,AL,Alabama,4614.0,11.7,88.3,53.6,46.4,186.0,84.4,15.6,49.5,49.5
2020,AL,South Alabama,1433.0,32.2,67.8,51.4,48.4,74.0,87.8,12.2,58.1,41.9
2020,AR,Arkansas,2189.0,16.2,83.8,50.6,49.4,173.0,95.4,4.6,41.0,59.0
2020,AZ,Arizona,9563.0,8.1,91.9,52.7,47.3,117.0,76.1,23.9,54.7,45.3
2020,AZ,Arizona Phoenix,6079.0,12.8,87.2,51.9,48.1,100.0,55.0,45.0,57.0,43.0
2020,CA,California,5383.0,60.9,39.1,51.7,48.2,130.0,97.7,2.3,49.2,50.8
2020,CA,California Northstate,4427.0,66.2,33.8,52.1,47.8,101.0,95.0,5.0,39.6,60.4
2020,CA,Kaiser Permanente,10478.0,44.7,55.3,54.5,45.4,50.0,50.0,50.0,50.0,50.0
2020,CA,Loma Linda,6192.0,39.7,60.3,50.9,49.1,168.0,46.4,53.6,50.6,49.4
2020,CA,Southern Cal-Keck,8383.0,48.8,51.2,51.1,48.8,186.0,80.6,19.4,48.4,51.6
2020,CA,Stanford,6800.0,34.4,65.6,49.3,50.5,90.0,27.8,72.2,55.6,44.4
2020,CA,UC Davis,7023.0,68.9,31.1,53.5,46.4,127.0,96.1,3.9,56.7,43.3
2020,CA,UC Irvine,6158.0,73.6,26.4,50.9,49.1,104.0,90.4,9.6,55.8,44.2
2020,CA,UC Riverside,5669.0,77.3,22.7,52.2,47.8,78.0,98.7,1.3,51.3,48.7
2020,CA,UC San Diego,7741.0,57.3,42.7,51.5,48.4,133.0,87.2,12.8,57.1,42.9
2020,CA,UC San Francisco,7399.0,48.4,51.6,52.0,48.0,178.0,73.6,26.4,51.7,48.3
2020,CA,UCLA-Geffen,11778.0,48.0,52.0,53.1,46.9,175.0,60.6,39.4,61.7,38.3
2020,CO,Colorado,10431.0,6.6,93.4,50.6,49.3,155.0,42.6,57.4,56.8,43.2
2020,CT,Connecticut,3727.0,13.4,86.6,54.7,45.2,110.0,80.0,20.0,52.7,47.3
2020,CT,Quinnipiac-Netter,7214.0,5.4,94.6,51.6,48.3,94.0,41.5,58.5,46.8,53.2
2020,CT,Yale,5332.0,4.3,95.7,48.3,51.6,100.0,12.0,88.0,49.0,51.0
2020,DC,George Washington,14611.0,0.5,99.5,55.3,44.7,178.0,5.6,94.4,53.9,46.1
2020,DC,Georgetown,14455.0,0.5,99.5,54.2,45.8,203.0,3.4,96.6,55.2,44.3
2020,DC,Howard,8758.0,0.5,99.5,59.2,40.8,118.0,6.8,93.2,55.1,44.9
2020,FL,FIU-Wertheim,4871.0,50.4,49.6,52.8,47.2,120.0,80.8,19.2,53.3,46.7
2020,FL,Florida,4446.0,51.5,48.5,51.5,48.4,135.0,83.7,16.3,55.6,44.4
2020,FL,Florida Atlantic-Schmidt,3748.0,56.9,43.1,51.9,48.1,65.0,66.2,33.8,60.0,40.0
2020,FL,Florida State,7146.0,38.0,62.0,54.8,45.2,120.0,95.0,5.0,64.2,35.8
2020,FL,Miami-Miller,8779.0,24.0,76.0,49.7,50.3,204.0,49.0,51.0,61.8,38.2
2020,FL,Nova Southeastern-Patel,5388.0,34.2,65.8,49.5,50.5,50.0,54.0,46.0,62.0,38.0
2020,FL,UCF,4676.0,48.8,51.2,50.3,49.7,120.0,65.0,35.0,48.3,51.7
2020,FL,USF-Morsani,5385.0,42.8,57.2,51.5,48.4,189.0,63.0,37.0,49.2,50.8
2020,GA,Emory,11679.0,7.2,92.8,53.2,46.7,136.0,34.6,65.4,55.9,43.4
2020,GA,MC Georgia Augusta,2767.0,46.2,53.8,54.9,44.9,240.0,98.3,1.7,54.6,45.0
2020,GA,Mercer,1251.0,99.8,0.2,57.7,42.2,125.0,100.0,0.0,51.2,48.8
2020,GA,Morehouse,6648.0,11.8,88.2,59.5,40.4,105.0,49.5,50.5,46.7,53.3
2020,HI,Hawaii-Burns,2175.0,11.8,88.2,52.9,47.1,77.0,81.8,18.2,66.2,33.8
2020,IA,Iowa-Carver,4021.0,8.0,92.0,44.9,55.0,152.0,65.1,34.9,48.0,52.0
2020,IL,Carle Illinois,2830.0,16.9,83.1,49.0,50.8,47.0,19.1,80.9,44.7,55.3
2020,IL,Chicago Med Franklin,11893.0,11.9,88.1,54.1,45.8,189.0,39.2,60.8,49.7,50.3
2020,IL,Chicago-Pritzker,6146.0,11.6,88.4,51.1,48.8,90.0,17.8,82.2,52.2,47.8
2020,IL,Illinois,5015.0,34.3,65.7,53.8,46.1,299.0,79.3,20.7,52.8,47.2
2020,IL,Loyola-Stritch,14305.0,11.0,89.0,54.2,45.7,170.0,35.3,64.7,61.2,38.8
2020,IL,Northwestern-Feinberg,7045.0,11.9,88.1,50.1,49.8,160.0,26.3,73.8,53.1,46.9
2020,IL,Rush,11028.0,12.1,87.9,54.0,45.9,155.0,34.2,65.8,49.7,50.3
2020,IL,Southern Illinois,1152.0,94.4,5.6,52.8,47.2,80.0,100.0,0.0,52.5,47.5
2020,IN,Indiana,5982.0,11.4,88.6,46.3,53.7,365.0,79.7,20.3,47.7,52.3
2020,KS,Kansas,3079.0,16.7,83.3,49.6,50.3,211.0,88.2,11.8,51.2,48.8
2020,KY,Kentucky,2775.0,20.7,79.3,50.8,49.2,205.0,83.4,16.6,51.7,47.8
2020,KY,Louisville,4598.0,11.0,89.0,47.5,52.4,159.0,73.6,26.4,59.7,40.3
2020,LA,LSU New Orleans,3987.0,17.2,82.8,54.8,45.1,196.0,93.9,6.1,60.7,39.3
2020,LA,LSU Shreveport,3893.0,17.0,83.0,55.0,44.9,148.0,94.6,5.4,55.4,44.6
2020,LA,Tulane,12752.0,3.4,96.6,53.9,46.0,190.0,17.4,82.6,51.1,48.9
2020,MA,Boston,9456.0,8.8,91.2,53.8,46.1,152.0,21.7,78.3,56.6,42.8
2020,MA,Harvard,7463.0,7.7,92.3,49.2,50.6,168.0,11.9,88.1,60.1,39.9
2020,MA,Massachusetts,4484.0,23.6,76.4,55.6,44.3,162.0,74.1,25.9,57.4,42.6
2020,MA,Tufts,13279.0,7.8,92.2,54.7,45.2,200.0,27.0,73.0,59.0,41.0
2020,MD,Johns Hopkins,5603.0,6.4,93.6,49.2,50.6,121.0,10.7,89.3,49.6,50.4
2020,MD,Maryland,4883.0,18.7,81.3,53.5,46.4,152.0,71.7,28.3,61.2,38.8
2020,MD,Uniformed Services-Hebert,3114.0,7.5,92.5,41.5,58.4,169.0,7.1,92.9,43.8,56.2
2020,MI,Central Michigan,6475.0,21.9,78.1,51.9,48.0,103.0,71.8,28.2,63.1,36.9
2020,MI,Michigan,8267.0,15.0,85.0,49.7,50.3,168.0,42.9,57.1,64.9,35.1
2020,MI,Michigan State,8856.0,18.8,81.2,52.0,48.0,188.0,79.8,20.2,53.2,46.8
2020,MI,Oakland Beaumont,6961.0,21.4,78.6,51.1,48.8,125.0,49.6,50.4,52.8,47.2
2020,MI,Wayne State,9516.0,18.4,81.6,50.7,49.3,291.0,69.8,30.2,50.5,49.5
2020,MI,Western Michigan-Stryker,3558.0,31.9,68.1,47.5,52.5,84.0,32.1,67.9,51.2,48.8
2020,MN,Mayo,6327.0,6.1,93.9,44.8,55.1,105.0,9.5,90.5,45.7,53.3
2020,MN,Minnesota,4936.0,19.2,80.8,52.0,48.0,241.0,79.3,20.7,60.2,39.8
2020,MO,Missouri Columbia,3069.0,18.3,81.7,53.0,47.0,128.0,85.2,14.8,52.3,47.7
2020,MO,Missouri Kansas City,1936.0,15.3,84.7,50.4,48.7,124.0,60.5,39.5,53.2,32.3
2020,MO,Saint Louis,5906.0,6.6,93.4,47.6,52.4,183.0,12.0,88.0,55.7,44.3
2020,MO,Washington U St Louis,4547.0,4.8,95.2,47.0,52.9,104.0,4.8,95.2,60.6,39.4
2020,MS,Mississippi,409.0,99.8,0.2,49.4,50.6,165.0,100.0,0.0,57.0,43.0
2020,NC,Duke,7620.0,7.6,92.4,49.7,50.2,121.0,19.0,81.0,63.6,36.4
2020,NC,East Carolina-Brody,1025.0,99.6,0.4,55.5,44.5,86.0,100.0,0.0,62.8,37.2
2020,NC,North Carolina,6281.0,16.9,83.1,53.3,46.6,193.0,82.9,17.1,60.1,39.9
2020,NC,Wake Forest,9246.0,8.9,91.1,49.7,50.2,145.0,28.3,71.7,45.5,54.5
2020,ND,North Dakota,1453.0,7.7,92.3,48.7,51.1,67.0,56.7,43.3,49.3,50.7
2020,NE,Creighton,6834.0,2.6,97.4,44.9,55.0,167.0,9.6,90.4,53.3,46.7
2020,NE,Nebraska,1655.0,18.6,81.4,46.9,53.1,131.0,86.3,13.7,51.9,48.1
2020,NH,Dartmouth-Geisel,8308.0,1.0,99.0,50.5,49.4,92.0,6.5,93.5,59.8,40.2
2020,NJ,Cooper Rowan,5985.0,20.2,79.8,55.0,44.9,111.0,69.4,30.6,55.9,43.2
2020,NJ,Hackensack Meridian,5490.0,20.4,79.6,50.0,49.9,122.0,58.2,41.8,45.9,54.1
2020,NJ,Rutgers New Jersey,5509.0,26.8,73.2,55.6,44.3,178.0,83.7,16.3,50.6,49.4
2020,NJ,Rutgers-RW Johnson,5599.0,26.6,73.4,55.8,44.2,174.0,77.6,22.4,61.5,38.5
2020,NM,New Mexico,1722.0,13.9,86.1,52.1,47.7,97.0,92.8,7.2,54.6,45.4
2020,NV,Nevada Las Vegas,1796.0,14.9,85.1,48.0,51.9,60.0,88.3,11.7,40.0,60.0
2020,NV,Nevada Reno,1643.0,17.7,82.3,47.0,52.9,70.0,87.1,12.9,51.4,48.6
2020,NY,Albany,11344.0,16.7,83.3,52.2,47.7,143.0,37.1,62.9,51.0,49.0
2020,NY,Buffalo-Jacobs,4360.0,44.6,55.4,50.2,49.7,182.0,87.4,12.6,53.8,46.2
2020,NY,CUNY,76.0,100.0,0.0,63.2,36.8,76.0,100.0,0.0,63.2,36.8
2020,NY,Columbia-Vagelos,7293.0,16.0,84.0,52.3,47.6,138.0,16.7,83.3,47.8,52.2
2020,NY,Cornell-Weill,6878.0,18.2,81.8,51.5,48.4,106.0,20.8,79.2,49.1,50.9
2020,NY,Einstein,8072.0,20.6,79.4,50.4,49.5,183.0,50.3,49.7,53.0,47.0
2020,NY,Mount Sinai-Icahn,7153.0,19.5,80.5,53.2,46.7,140.0,25.7,74.3,50.0,50.0
2020,NY,NYU Long Island,4342.0,25.0,75.0,60.4,39.5,24.0,50.0,50.0,58.3,41.7
2020,NY,NYU-Grossman,9238.0,14.2,85.8,55.3,44.6,102.0,19.6,80.4,60.8,39.2
2020,NY,New York Medical,12022.0,17.6,82.4,53.0,46.9,212.0,53.8,46.2,52.8,47.2
2020,NY,Renaissance Stony Brook,5164.0,39.7,60.3,51.9,48.0,136.0,64.7,35.3,50.0,49.3
2020,NY,Rochester,5651.0,23.8,76.2,49.7,50.2,102.0,32.4,67.6,52.9,47.1
2020,NY,SUNY Downstate,6142.0,39.0,61.0,54.5,45.4,207.0,84.1,15.9,44.4,55.1
2020,NY,SUNY Upstate,4350.0,47.4,52.6,53.2,46.7,160.0,88.1,11.9,55.6,44.4
2020,NY,Zucker Hofstra Northwell,4877.0,31.2,68.8,51.1,48.8,99.0,52.5,47.5,55.6,44.4
2020,OH,Case Western Reserve,8121.0,9.5,90.5,49.0,51.0,214.0,15.9,84.1,56.5,43.5
2020,OH,Cincinnati,5114.0,22.2,77.8,47.2,52.8,182.0,46.7,53.3,52.2,47.3
2020,OH,Northeast Ohio,3990.0,25.2,74.8,52.7,47.3,151.0,72.2,27.8,51.0,48.3
2020,OH,Ohio State,7106.0,17.4,82.6,47.3,52.6,205.0,53.7,46.3,53.7,45.9
2020,OH,Toledo,6233.0,18.9,81.1,48.4,51.6,176.0,70.5,29.5,51.1,48.9
2020,OH,Wright State-Boonshoft,7522.0,15.7,84.3,52.0,48.0,118.0,66.9,33.1,59.3,40.7
2020,OK,Oklahoma,2760.0,15.6,84.4,50.9,48.9,164.0,93.3,6.7,45.1,53.7
2020,OR,Oregon,6555.0,7.8,92.2,53.2,46.7,150.0,68.7,31.3,62.7,37.3
2020,PA,Drexel,13482.0,8.2,91.8,53.5,46.4,267.0,27.7,72.3,53.2,46.8
2020,PA,Geisinger Commonwealth,6142.0,15.5,84.5,52.8,47.2,115.0,66.1,33.9,51.3,48.7
2020,PA,Jefferson-Kimmel,9916.0,11.2,88.8,52.2,47.8,270.0,34.8,65.2,50.4,49.3
2020,PA,Penn State,11472.0,9.9,90.1,51.6,48.3,152.0,42.8,57.2,56.6,43.4
2020,PA,Pennsylvania-Perelman,6040.0,9.9,90.1,50.6,49.3,155.0,12.9,87.1,48.4,51.6
2020,PA,Pittsburgh,7174.0,11.7,88.3,48.9,51.1,149.0,38.3,61.7,54.4,45.6
2020,PA,Temple-Katz,11198.0,10.6,89.4,53.3,46.6,218.0,46.3,53.7,52.8,47.2
2020,PR,Caribe,1006.0,47.2,52.8,53.5,46.2,75.0,93.3,6.7,58.7,41.3
2020,PR,Ponce,1414.0,39.0,61.0,53.3,46.6,150.0,75.3,24.7,53.3,46.7
2020,PR,Puerto Rico,733.0,52.5,47.5,53.8,46.2,110.0,94.5,5.5,50.9,49.1
2020,PR,San Juan Bautista,1261.0,37.4,62.6,54.2,45.7,63.0,77.8,22.2,50.8,49.2
2020,RI,Brown-Alpert,6751.0,1.1,98.9,55.2,44.7,144.0,10.4,89.6,56.3,43.1
2020,SC,MU South Carolina,3707.0,15.1,84.9,56.2,43.6,173.0,85.5,14.5,54.9,44.5
2020,SC,South Carolina Columbia,2969.0,15.8,84.2,54.1,45.8,99.0,73.7,26.3,48.5,51.5
2020,SC,South Carolina Greenville,3859.0,13.2,86.8,55.6,44.4,108.0,57.4,42.6,54.6,44.4
2020,SD,South Dakota-Sanford,744.0,19.2,80.8,49.6,50.0,69.0,82.6,17.4,46.4,53.6
2020,TN,East Tennessee-Quillen,2433.0,26.2,73.8,51.9,48.0,72.0,77.8,22.2,52.8,47.2
