cycle_year,state,school,applications,in state applicants,out of state applicants,women applicants,men applicants,matriculants,in state matriculants,out of state matriculants,women matriculants,men matriculants
2019,FL,USF-Morsani,37.0,48.6,51.4,48.6,51.4,1.0,100.0,0.0,100.0,0.0
2019,GA,Emory,605.0,5.3,94.7,50.9,48.9,11.0,9.1,90.9,45.5,54.5
2019,GA,MC Georgia Augusta,68.0,35.3,64.7,52.9,47.1,2.0,100.0,0.0,50.0,50.0
2019,GA,Mercer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,GA,Morehouse,61.0,24.6,75.4,55.7,44.3,0.0,0.0,0.0,0.0,0.0
2019,HI,Hawaii-Burns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,IA,Iowa-Carver,205.0,6.8,93.2,44.9,55.1,7.0,28.6,71.4,71.4,28.6
2019,IL,Carle Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,IL,Chicago Med Franklin,137.0,5.8,94.2,54.0,46.0,0.0,0.0,0.0,0.0,0.0
2019,IL,Chicago-Pritzker,490.0,5.7,94.3,47.6,52.2,10.0,20.0,80.0,30.0,70.0
2019,IL,Illinois,269.0,10.8,89.2,49.4,50.6,12.0,8.3,91.7,41.7,58.3
2019,IL,Loyola-Stritch,153.0,12.4,87.6,49.0,51.0,3.0,33.3,66.7,33.3,66.7
2019,IL,Northwestern-Feinberg,552.0,5.4,94.6,47.3,52.5,15.0,13.3,86.7,46.7,53.3
2019,IL,Rush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,IL,Southern Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,IN,Indiana,201.0,5.5,94.5,46.8,53.2,7.0,14.3,85.7,57.1,42.9
2019,KS,Kansas,70.0,7.1,92.9,48.6,51.4,5.0,40.0,60.0,40.0,60.0
2019,KY,Kentucky,81.0,14.8,85.2,55.6,43.2,2.0,100.0,0.0,0.0,100.0
2019,KY,Louisville,61.0,16.4,83.6,55.7,44.3,2.0,0.0,100.0,0.0,100.0
2019,LA,LSU New Orleans,66.0,16.7,83.3,53.0,47.0,5.0,40.0,60.0,40.0,60.0
2019,LA,LSU Shreveport,26.0,23.1,76.9,50.0,50.0,0.0,0.0,0.0,0.0,0.0
2019,LA,Tulane,121.0,5.0,95.0,58.7,41.3,2.0,50.0,50.0,50.0,50.0
2019,MA,Boston,392.0,9.7,90.3,46.4,53.6,6.0,16.7,83.3,50.0,50.0
2019,MA,Harvard,695.0,7.6,92.4,43.5,56.4,14.0,14.3,85.7,64.3,35.7
2019,MA,Massachusetts,267.0,16.1,83.9,49.8,50.2,9.0,33.3,66.7,44.4,55.6
2019,MA,Tufts,447.0,11.4,88.6,48.3,51.7,7.0,14.3,85.7,42.9,57.1
2019,MD,Johns Hopkins,540.0,6.3,93.7,43.5,56.5,18.0,16.7,83.3,38.9,61.1
2019,MD,Maryland,331.0,16.0,84.0,51.4,48.6,8.0,25.0,75.0,50.0,50.0
2019,MD,Uniformed Services-Hebert,41.0,22.0,78.0,43.9,56.1,4.0,50.0,50.0,75.0,25.0
2019,MI,Central Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,MI,Michigan,485.0,8.0,92.0,49.1,50.9,11.0,36.4,63.6,54.5,45.5
2019,MI,Michigan State,104.0,16.3,83.7,50.0,50.0,4.0,25.0,75.0,75.0,25.0
2019,MI,Oakland Beaumont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,MI,Wayne State,105.0,25.7,74.3,47.6,52.4,6.0,0.0,100.0,33.3,66.7
2019,MI,Western Michigan-Stryker,25.0,32.0,68.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0
2019,MN,Mayo,310.0,7.4,92.6,47.7,51.9,6.0,33.3,66.7,83.3,16.7
2019,MN,Minnesota,300.0,8.7,91.3,46.0,54.0,10.0,0.0,100.0,50.0,50.0
2019,MO,Missouri Columbia,49.0,18.4,81.6,51.0,49.0,1.0,100.0,0.0,0.0,100.0
2019,MO,Missouri Kansas City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,MO,Saint Louis,84.0,13.1,86.9,50.0,50.0,3.0,0.0,100.0,66.7,33.3
2019,MO,Washington U St Louis,562.0,3.4,96.6,47.2,52.8,25.0,4.0,96.0,48.0,52.0
2019,MS,Mississippi,5.0,100.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0
2019,NC,Duke,577.0,5.2,94.8,46.6,53.0,10.0,30.0,70.0,70.0,30.0
2019,NC,East Carolina-Brody,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NC,North Carolina,478.0,6.9,93.1,50.4,49.4,8.0,25.0,75.0,62.5,37.5
2019,NC,Wake Forest,123.0,12.2,87.8,51.2,48.8,0.0,0.0,0.0,0.0,0.0
2019,ND,North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NE,Creighton,47.0,2.1,97.9,48.9,51.1,2.0,50.0,50.0,50.0,50.0
2019,NE,Nebraska,76.0,9.2,90.8,43.4,56.6,6.0,33.3,66.7,33.3,66.7
2019,NH,Dartmouth-Geisel,299.0,1.0,99.0,44.8,54.5,2.0,0.0,100.0,50.0,50.0
2019,NJ,Cooper Rowan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NJ,Rutgers New Jersey,127.0,26.8,73.2,44.9,55.1,5.0,60.0,40.0,20.0,80.0
2019,NJ,Rutgers-RW Johnson,195.0,24.6,75.4,46.7,53.3,4.0,0.0,100.0,75.0,25.0
2019,NJ,Hackensack Meridian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NM,New Mexico,28.0,14.3,85.7,57.1,42.9,1.0,100.0,0.0,0.0,100.0
2019,NV,Nevada Las Vegas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NV,Nevada Reno,15.0,13.3,86.7,46.7,53.3,0.0,0.0,0.0,0.0,0.0
2019,NY,Albany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NY,Buffalo-Jacobs,100.0,32.0,68.0,44.0,56.0,4.0,50.0,50.0,50.0,50.0
2019,NY,CUNY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NY,Columbia-Vagelos,643.0,11.5,88.5,46.8,52.7,12.0,16.7,83.3,41.7,58.3
2019,NY,Cornell-Weill,566.0,12.4,87.6,46.5,53.4,17.0,17.6,82.4,58.8,41.2
2019,NY,Einstein,460.0,14.6,85.4,49.6,50.4,15.0,26.7,73.3,40.0,60.0
2019,NY,Mount Sinai-Icahn,424.0,16.3,83.7,50.5,49.5,9.0,22.2,77.8,33.3,66.7
2019,NY,NYU Long Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NY,New York Medical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NY,NYU-Grossman,478.0,13.8,86.2,47.3,52.7,11.0,27.3,72.7,54.5,45.5
2019,NY,Renaissance Stony Brook,262.0,24.0,76.0,45.4,54.6,7.0,42.9,57.1,42.9,57.1
2019,NY,Rochester,266.0,17.7,82.3,47.4,52.3,6.0,50.0,50.0,33.3,66.7
2019,NY,SUNY Downstate,110.0,38.2,61.8,50.0,50.0,2.0,100.0,0.0,0.0,100.0
2019,NY,SUNY Upstate,94.0,27.7,72.3,55.3,44.7,3.0,0.0,100.0,100.0,0.0
2019,NY,Zucker Hofstra Northwell,87.0,28.7,71.3,43.7,56.3,4.0,75.0,25.0,50.0,50.0
2019,OH,Case Western Reserve,417.0,7.7,92.3,47.0,53.0,16.0,12.5,87.5,56.3,43.8
2019,OH,Cincinnati,219.0,12.8,87.2,50.2,49.3,14.0,28.6,71.4,50.0,50.0
2019,OH,Northeast Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,OH,Ohio State,256.0,11.7,88.3,43.8,56.3,10.0,20.0,80.0,40.0,60.0
2019,OH,Toledo,46.0,21.7,78.3,58.7,41.3,1.0,0.0,100.0,0.0,100.0
2019,OH,Wright State-Boonshoft,43.0,23.3,76.7,55.8,44.2,3.0,66.7,33.3,66.7,33.3
2019,OK,Oklahoma,39.0,10.3,89.7,59.0,41.0,2.0,100.0,0.0,100.0,0.0
2019,OR,Oregon,353.0,5.9,94.1,46.7,53.0,6.0,50.0,50.0,66.7,33.3
2019,PA,Drexel,211.0,9.5,90.5,44.1,55.9,3.0,0.0,100.0,66.7,33.3
2019,PA,Geisinger Commonwealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,PA,Jefferson-Kimmel,166.0,15.1,84.9,47.0,53.0,5.0,0.0,100.0,80.0,20.0
2019,PA,Penn State,315.0,11.4,88.6,54.9,44.8,7.0,14.3,85.7,42.9,57.1
2019,PA,Pennsylvania-Perelman,667.0,8.1,91.9,46.5,53.4,26.0,15.4,84.6,53.8,46.2
2019,PA,Pittsburgh,473.0,9.1,90.9,46.9,53.1,15.0,13.3,86.7,66.7,33.3
2019,PA,Temple-Katz,161.0,15.5,84.5,49.7,50.3,4.0,75.0,25.0,50.0,50.0
2019,PR,Caribe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,PR,Ponce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,PR,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,PR,San Juan Bautista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,RI,Brown-Alpert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,SC,MU South Carolina,194.0,7.2,92.8,56.2,43.8,8.0,0.0,100.0,50.0,50.0
2019,SC,South Carolina Columbia,44.0,15.9,84.1,52.3,47.7,0.0,0.0,0.0,0.0,0.0
2019,SC,South Carolina Greenville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,SD,South Dakota-Sanford,32.0,9.4,90.6,59.4,40.6,2.0,0.0,100.0,100.0,0.0
2019,TN,East Tennessee-Quillen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,TN,Meharry,57.0,5.3,94.7,57.9,42.1,0.0,0.0,0.0,0.0,0.0
2019,TN,Tennessee,18.0,44.4,55.6,50.0,50.0,0.0,0.0,0.0,0.0,0.0
2019,TN,Vanderbilt,478.0,3.3,96.7,47.5,52.3,14.0,14.3,85.7,64.3,35.7
2019,TX,Baylor,398.0,18.8,81.2,47.7,52.3,10.0,20.0,80.0,40.0,60.0
2019,TX,TCU UNTHSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,TX,Texas A & M,121.0,43.8,56.2,51.2,48.8,5.0,60.0,40.0,40.0,60.0
2019,TX,Texas Tech,82.0,45.1,54.9,48.8,51.2,3.0,66.7,33.3,33.3,66.7
2019,TX,Texas Tech-Foster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,TX,UT Austin-Dell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,TX,UT Houston-McGovern,205.0,38.5,61.5,46.3,53.7,7.0,71.4,28.6,71.4,28.6
2019,TX,UT Medical Branch,124.0,53.2,46.8,54.8,45.2,4.0,100.0,0.0,25.0,75.0
2019,TX,UT Rio Grande Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,TX,UT San Antonio-Long,197.0,36.5,63.5,48.7,51.3,7.0,28.6,71.4,42.9,57.1
2019,TX,UT Southwestern,311.0,30.2,69.8,46.3,53.7,11.0,45.5,54.5,36.4,63.6
2019,UT,Utah,129.0,10.9,89.1,42.6,56.6,9.0,55.6,44.4,22.2,66.7
2019,VA,Eastern Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,VA,Virginia,264.0,9.8,90.2,51.9,47.7,7.0,28.6,71.4,57.1,42.9
2019,VA,Virginia Commonwealth,115.0,18.3,81.7,50.4,49.6,5.0,80.0,20.0,20.0,80.0
2019,VA,Virginia Tech Carilion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,VT,Vermont-Larner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,WA,U Washington,585.0,5.3,94.7,46.3,53.7,11.0,0.0,100.0,54.5,45.5
2019,WA,Washington State-Floyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,WI,MC Wisconsin,196.0,12.8,87.2,52.0,48.0,9.0,66.7,33.3,55.6,44.4
2019,WI,Wisconsin,331.0,7.9,92.1,47.4,52.3,8.0,12.5,87.5,50.0,50.0
2019,WV,Marshall-Edwards,19.0,15.8,84.2,36.8,63.2,0.0,0.0,0.0,0.0,0.0
2019,WV,West Virginia,45.0,6.7,93.3,48.9,51.1,3.0,33.3,66.7,66.7,33.3
2020,AL,Alabama,235.0,5.5,94.5,50.6,49.4,10.0,0.0,100.0,60.0,40.0
2020,AL,South Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,AR,Arkansas,23.0,13.0,87.0,69.6,30.4,0.0,0.0,0.0,0.0,0.0
2020,AZ,Arizona,161.0,6.2,93.8,57.8,42.2,5.0,0.0,100.0,40.0,60.0
2020,AZ,Arizona Phoenix,57.0,12.3,87.7,57.9,42.1,1.0,0.0,100.0,100.0,0.0
2020,CA,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,CA,California Northstate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,CA,Kaiser Permanente,133.0,48.1,51.9,52.6,47.4,3.0,100.0,0.0,66.7,33.3
2020,CA,Loma Linda,62.0,48.4,51.6,48.4,51.6,3.0,0.0,100.0,33.3,66.7
2020,CA,Southern Cal-Keck,326.0,36.8,63.2,49.1,50.9,4.0,100.0,0.0,0.0,100.0
2020,CA,Stanford,633.0,22.9,77.1,44.5,55.5,8.0,50.0,50.0,87.5,12.5
2020,CA,UC Davis,213.0,51.6,48.4,50.2,49.8,3.0,100.0,0.0,33.3,66.7
2020,CA,UC Irvine,340.0,45.9,54.1,50.3,49.7,6.0,50.0,50.0,50.0,50.0
2020,CA,UC Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,CA,UC San Diego,537.0,31.3,68.7,44.3,55.7,10.0,50.0,50.0,50.0,50.0
2020,CA,UC San Francisco,596.0,26.7,73.3,46.8,53.2,11.0,27.3,72.7,36.4,63.6
2020,CA,UCLA-Geffen,570.0,27.2,72.8,43.7,56.1,13.0,53.8,46.2,46.2,53.8
2020,CO,Colorado,507.0,5.1,94.9,48.3,51.7,10.0,10.0,90.0,40.0,60.0
2020,CT,Connecticut,192.0,7.3,92.7,49.5,50.5,8.0,0.0,100.0,25.0,75.0
2020,CT,Quinnipiac-Netter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,CT,Yale,624.0,3.0,97.0,44.6,55.4,19.0,0.0,100.0,52.6,47.4
2020,DC,George Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,DC,Georgetown,302.0,1.0,99.0,53.6,46.4,3.0,0.0,100.0,0.0,100.0
2020,DC,Howard,94.0,0.0,100.0,71.3,28.7,0.0,0.0,0.0,0.0,0.0
2020,FL,FIU-Wertheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,FL,Florida,176.0,27.3,72.7,55.1,44.3,8.0,75.0,25.0,37.5,62.5
2020,FL,Florida Atlantic-Schmidt,38.0,50.0,50.0,47.4,52.6,0.0,0.0,0.0,0.0,0.0
2020,FL,Florida State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,FL,Miami-Miller,285.0,16.5,83.5,45.6,54.4,7.0,28.6,71.4,57.1,42.9
2020,FL,Nova Southeastern-Patel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,FL,UCF,37.0,40.5,59.5,48.6,51.4,0.0,0.0,0.0,0.0,0.0
2020,FL,USF-Morsani,55.0,41.8,58.2,56.4,43.6,1.0,100.0,0.0,100.0,0.0
2020,GA,Emory,650.0,4.3,95.7,50.0,50.0,10.0,30.0,70.0,40.0,60.0
2020,GA,MC Georgia Augusta,60.0,28.3,71.7,56.7,43.3,0.0,0.0,0.0,0.0,0.0
2020,GA,Mercer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,GA,Morehouse,43.0,14.0,86.0,72.1,27.9,3.0,33.3,66.7,33.3,66.7
2020,HI,Hawaii-Burns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,IA,Iowa-Carver,237.0,5.1,94.9,49.4,50.6,7.0,28.6,71.4,71.4,28.6
2020,IL,Carle Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,IL,Chicago Med Franklin,123.0,9.8,90.2,59.3,39.8,0.0,0.0,0.0,0.0,0.0
2020,IL,Chicago-Pritzker,536.0,8.4,91.6,48.1,51.9,9.0,22.2,77.8,33.3,66.7
2020,IL,Illinois,316.0,13.0,87.0,54.1,45.9,18.0,22.2,77.8,77.8,22.2
2020,IL,Loyola-Stritch,146.0,12.3,87.7,53.4,46.6,1.0,0.0,100.0,100.0,0.0
2020,IL,Northwestern-Feinberg,577.0,8.3,91.7,48.7,51.1,15.0,6.7,93.3,46.7,53.3
2020,IL,Rush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,IL,Southern Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,IN,Indiana,230.0,7.0,93.0,49.1,50.9,9.0,33.3,66.7,66.7,33.3
2020,KS,Kansas,80.0,17.5,82.5,58.8,41.3,7.0,42.9,57.1,71.4,28.6
2020,KY,Kentucky,85.0,7.1,92.9,57.6,42.4,4.0,0.0,100.0,50.0,50.0
2020,KY,Louisville,63.0,9.5,90.5,49.2,50.8,2.0,0.0,100.0,50.0,50.0
2020,LA,LSU New Orleans,72.0,19.4,80.6,68.1,31.9,6.0,33.3,66.7,66.7,33.3
2020,LA,LSU Shreveport,31.0,29.0,71.0,80.6,19.4,0.0,0.0,0.0,0.0,0.0
2020,LA,Tulane,120.0,6.7,93.3,58.3,41.7,2.0,0.0,100.0,0.0,100.0
2020,MA,Boston,442.0,11.1,88.9,49.5,50.5,6.0,16.7,83.3,66.7,33.3
2020,MA,Harvard,733.0,10.6,89.4,44.7,55.1,15.0,20.0,80.0,53.3,46.7
2020,MA,Massachusetts,334.0,17.4,82.6,46.7,53.3,6.0,50.0,50.0,66.7,33.3
2020,MA,Tufts,462.0,12.6,87.4,50.6,49.4,3.0,0.0,100.0,66.7,33.3
2020,MD,Johns Hopkins,570.0,6.8,93.2,44.4,55.4,4.0,25.0,75.0,50.0,50.0
2020,MD,Maryland,323.0,15.5,84.5,51.4,48.6,8.0,62.5,37.5,50.0,50.0
2020,MD,Uniformed Services-Hebert,43.0,16.3,83.7,51.2,48.8,1.0,0.0,100.0,100.0,0.0
2020,MI,Central Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,MI,Michigan,514.0,5.3,94.7,47.1,52.9,13.0,7.7,92.3,53.8,46.2
2020,MI,Michigan State,91.0,9.9,90.1,53.8,46.2,0.0,0.0,0.0,0.0,0.0
2020,MI,Oakland Beaumont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,MI,Wayne State,126.0,14.3,85.7,58.7,41.3,6.0,33.3,66.7,66.7,33.3
2020,MI,Western Michigan-Stryker,13.0,38.5,61.5,23.1,76.9,0.0,0.0,0.0,0.0,0.0
2020,MN,Mayo,338.0,7.1,92.9,41.1,58.9,8.0,12.5,87.5,62.5,37.5
2020,MN,Minnesota,370.0,10.3,89.7,46.5,53.5,11.0,9.1,90.9,54.5,45.5
2020,MO,Missouri Columbia,51.0,11.8,88.2,58.8,41.2,2.0,0.0,100.0,0.0,100.0
2020,MO,Missouri Kansas City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,MO,Saint Louis,88.0,5.7,94.3,47.7,52.3,1.0,0.0,100.0,100.0,0.0
2020,MO,Washington U St Louis,523.0,2.9,97.1,45.1,54.9,20.0,0.0,100.0,55.0,45.0
2020,MS,Mississippi,1.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NC,Duke,628.0,4.9,95.1,45.4,54.5,8.0,12.5,87.5,62.5,37.5
2020,NC,East Carolina-Brody,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NC,North Carolina,477.0,6.3,93.7,48.4,51.6,13.0,0.0,100.0,46.2,53.8
2020,NC,Wake Forest,138.0,11.6,88.4,50.7,49.3,0.0,0.0,0.0,0.0,0.0
2020,ND,North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NE,Creighton,50.0,6.0,94.0,46.0,54.0,0.0,0.0,0.0,0.0,0.0
2020,NE,Nebraska,101.0,6.9,93.1,47.5,52.5,4.0,25.0,75.0,50.0,50.0
2020,NH,Dartmouth-Geisel,310.0,1.0,99.0,48.1,51.9,2.0,0.0,100.0,100.0,0.0
2020,NJ,Cooper Rowan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NJ,Hackensack Meridian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NJ,Rutgers New Jersey,129.0,10.1,89.9,54.3,45.7,4.0,50.0,50.0,25.0,75.0
2020,NJ,Rutgers-RW Johnson,205.0,13.2,86.8,49.3,50.7,6.0,16.7,83.3,50.0,50.0
2020,NM,New Mexico,21.0,23.8,76.2,71.4,28.6,1.0,100.0,0.0,100.0,0.0
2020,NV,Nevada Las Vegas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NV,Nevada Reno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NY,Albany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NY,Buffalo-Jacobs,146.0,33.6,66.4,52.7,47.3,3.0,33.3,66.7,33.3,66.7
2020,NY,CUNY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NY,Columbia-Vagelos,662.0,13.6,86.4,46.2,53.6,12.0,16.7,83.3,33.3,66.7
2020,NY,Cornell-Weill,610.0,13.8,86.2,46.4,53.6,19.0,21.1,78.9,52.6,47.4
2020,NY,Einstein,509.0,17.3,82.7,48.3,51.7,15.0,46.7,53.3,26.7,73.3
2020,NY,Mount Sinai-Icahn,493.0,17.2,82.8,46.2,53.8,10.0,10.0,90.0,50.0,50.0
2020,NY,NYU Long Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NY,NYU-Grossman,533.0,15.0,85.0,48.2,51.8,10.0,10.0,90.0,100.0,0.0
2020,NY,New York Medical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,NY,Renaissance Stony Brook,251.0,29.1,70.9,42.6,57.4,8.0,25.0,75.0,62.5,37.5
2020,NY,Rochester,305.0,17.0,83.0,47.5,52.5,8.0,25.0,75.0,62.5,37.5
2020,NY,SUNY Downstate,136.0,42.6,57.4,57.4,42.6,0.0,0.0,0.0,0.0,0.0
2020,NY,SUNY Upstate,116.0,33.6,66.4,56.9,43.1,3.0,66.7,33.3,66.7,33.3
2020,NY,Zucker Hofstra Northwell,110.0,32.7,67.3,49.1,50.9,3.0,66.7,33.3,33.3,66.7
2020,OH,Case Western Reserve,450.0,6.2,93.8,45.1,54.9,12.0,8.3,91.7,25.0,75.0
2020,OH,Cincinnati,230.0,13.9,86.1,46.1,53.9,8.0,25.0,75.0,75.0,25.0
2020,OH,Northeast Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,OH,Ohio State,284.0,12.3,87.7,46.1,53.9,9.0,0.0,100.0,66.7,33.3
2020,OH,Toledo,56.0,25.0,75.0,53.6,46.4,3.0,33.3,66.7,66.7,33.3
2020,OH,Wright State-Boonshoft,45.0,22.2,77.8,53.3,46.7,2.0,100.0,0.0,100.0,0.0
2020,OK,Oklahoma,37.0,18.9,81.1,48.6,51.4,5.0,60.0,40.0,60.0,40.0
2020,OR,Oregon,400.0,4.8,95.3,56.5,43.5,7.0,0.0,100.0,85.7,14.3
2020,PA,Drexel,206.0,10.7,89.3,54.4,45.6,1.0,100.0,0.0,100.0,0.0
2020,PA,Geisinger Commonwealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,PA,Jefferson-Kimmel,188.0,15.4,84.6,54.8,45.2,5.0,20.0,80.0,40.0,60.0
2020,PA,Penn State,317.0,10.4,89.6,48.6,51.4,7.0,14.3,85.7,42.9,57.1
2020,PA,Pennsylvania-Perelman,711.0,7.3,92.7,46.3,53.7,36.0,2.8,97.2,36.1,63.9
2020,PA,Pittsburgh,536.0,8.2,91.8,45.7,54.3,13.0,7.7,92.3,53.8,46.2
2020,PA,Temple-Katz,164.0,17.1,82.9,53.0,47.0,3.0,0.0,100.0,66.7,33.3
2020,PR,Caribe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,PR,Ponce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,PR,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,PR,San Juan Bautista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,RI,Brown-Alpert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SC,MU South Carolina,170.0,5.9,94.1,55.3,44.7,8.0,12.5,87.5,37.5,62.5
2020,SC,South Carolina Columbia,30.0,10.0,90.0,56.7,43.3,0.0,0.0,0.0,0.0,0.0
2020,SC,South Carolina Greenville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SD,South Dakota-Sanford,18.0,11.1,88.9,55.6,44.4,2.0,50.0,50.0,100.0,0.0
2020,TN,East Tennessee-Quillen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,TN,Meharry,62.0,6.5,93.5,66.1,33.9,4.0,50.0,50.0,25.0,75.0
2020,TN,Tennessee,26.0,34.6,65.4,38.5,61.5,0.0,0.0,0.0,0.0,0.0
2020,TN,Vanderbilt,500.0,2.6,97.4,47.0,53.0,15.0,6.7,93.3,53.3,46.7
2020,TX,Baylor,403.0,16.1,83.9,47.4,52.6,13.0,23.1,76.9,38.5,61.5
2020,TX,Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,TX,TCU UNTHSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,TX,Texas A & M,131.0,41.2,58.8,50.4,49.6,7.0,28.6,71.4,28.6,71.4
